category,title,url,content
国内,千葉県で「キョン」が大量繁殖も捕獲進まず…「屠殺するときに泣き叫ぶ。心がやられる」猟師が吐露する駆除の実情,https://news.yahoo.co.jp/articles/cf363446f2e7224d2cff5dd5a0b9af75ffda6db3,千葉県で「キョン」と呼ばれる野生動物が大量繁殖している。農作物への被害が増え、市民からは困惑の声が上がっている。【映像】夜間、姿を現した大量のキョン
国内,維新頭打ち、本拠地・大阪周辺の首長選で相次ぎ落選…万博建設費用増額でイメージダウン要因か,https://news.yahoo.co.jp/articles/7d1464a3b383ca203ea3b7e28bdd722b48581dc1,日本維新の会が、党勢の頭打ちに直面している。１２日投開票の京都府八幡市長選で公認候補が敗れるなど、本拠地・大阪の近隣で苦戦が続いているためだ。２０２５年大阪・関西万博の会場建設費の増額問題が影響しているとの見方もあり、党内では、今後の選挙を懸念する声が出ている。【図】最近の維新を巡る不祥事
国内,吉田兼好ゆかりの「正圓寺」土地、１・１億円で無断売却した疑いで不動産会社代表を再逮捕…寺を乗っ取りか,https://news.yahoo.co.jp/articles/557b69ee23b6d90695710f88d2049668c1078555,吉田兼好ゆかりの古刹（こさつ）「正圓寺（しょうえんじ）」（大阪市阿倍野区）の土地を巡る虚偽登記事件で、寺の土地を１億１０００万円で第三者に無断で売却したとして、大阪府警は１４日、大阪市の不動産会社「エクシオコーポレーション」代表の西村浩被告（５７）を横領容疑で再逮捕した。逮捕は３回目。府警は、西村被告が売却益を見込んで、寺の土地を乗っ取った可能性があるとみて実態解明を進める。【写真】所在不明となっている「正圓寺」所蔵の掛け軸「青龍大権現画像」
国内,玉川徹氏、借金から抜け出せぬ経済政策に「一部で“財務真理教”だと」財務省任せきりの現状揶揄,https://news.yahoo.co.jp/articles/6120dfa0334b1e04ff838a85db57d87bc9cc581e,"元テレビ朝日社員の玉川徹氏（60）が14日、レギュラーコメンテーターを務めるテレビ朝日系「羽鳥慎一モーニングショー」（月～金曜午前8時）に出演。政府の経済対策で税収約70億円に対して歳出約127億円という借金体質について「一部で“財務真理教”だと言われている」と財務省に任せきりにする現状について、かつて世間を騒がせた新興宗教と掛け合わせた名称で揶揄（やゆ）した。【写真】玉川Ｔシャツを着てガッツポーズする玉川徹氏玉川氏は「全然、財務真理教じゃない」と、信者のように財務省が支持されていないとして「こんなに野放図に借金してはいけませんよ、いやいや借金しても大丈夫ですよ、を比べてみれば、明らかに借金をしてはいけませんに理がある」と誰でも分かる解説をした。

　さらに玉川氏は「先進国の中でも日本ほど借金をしている国はない。累積赤字（2022年＝対GDP比）みても日本は260％（実際は261．3％）ですから、次のイタリアだって140何％（同144．7％）ですからね。圧倒的なんですよね」と日本の抱える借金体質の重さについて言及した。

　今後、必要と思われる経済対策として具体的に「たとえば所得の低い人とか、小さな企業とか、そういうところに対する補助という方に切り替えていかないと」と、ガソリン税に対する税率が資産を持つ大企業などとすべてが一律である不公平について改善すべきと声をあげた。

　玉川氏は最後に日本の立法組織についてもかみつき「なんらかの制度は必要、日本も。だって議院内閣制だから自民党と政府が一体だからね、そこは自民党は追及しないわけだから」と話し「そこはそうじゃなくて、税金のチェックみたいなものは始めから別委員会は野党だけつくるぐらいのことやってもいいかもしれない」と現在の構造からしておかしいのではないか、と問題提議した。"
国内,千葉“非常事態”　キョン7万頭が爆発的に繁殖　不気味な鳴き声…住民からは悲鳴も,https://news.yahoo.co.jp/articles/031f8720a359c4aecb3ecec26424fe94b3227730,千葉県には「キョン」と呼ばれる野生動物が、およそ7万頭も生息しています。ここ10年で3倍に急増していて、農作物への被害や独特の鳴き声により、住民からは悲鳴が上がっています。【画像】千葉“非常事態”　キョン7万頭が爆発的に繁殖　不気味な鳴き声…住民からは悲鳴も
国内,「誰もやりたくないから岸田総理続投」の可能性も…来年の「解散タイミング」と「政局」を徹底予想,https://news.yahoo.co.jp/articles/3a67b2345d31598aaf3af36c5c89eeed21fd766a,"年内の解散総選挙を見送る方針を固め、先週、自民党幹部らに対し経済対策に集中する考えを伝えたという岸田総理大臣。【映像】西田准教授が予想する解散時期 来年の何月？ここまでの道のりは“逆風”続きだった。最近では、自身を含む「特別職」の国家公務員の給与を引き上げる法案を巡り批判を受け、10月には1人4万円の減税などの方針を打ち出すも自民党内からも「何をしたいのか分からない」と異例の苦言を呈された。

　さらには相次ぐ政務官・副大臣の辞任。神田財務副大臣を巡っては、自身が代表取締役を務める会社が税金を滞納し、13日に辞任した。

　そんな苦しい政権運営の最中にいる岸田政権の解散タイミングと来年の政局について、東京工業大学の西田亮介准教授と考えた。

　まず、年内解散が見送られたことについて、西田准教授は「内閣支持率も極めて低い状態が続いている。解散に打って出ると想定以上に自民党が負けるかもしれない。そのリスクを許容できなかったのではないか」と述べた。

　続いて、5月の広島サミットの後、支持率が上昇したにもかかわらず「秋解散が本命」と見られていた要因については「欲が出たのではないか」との見方を示す。

「閣僚級会合は一年中開かれているが、春から秋にかけてはスケジュールがぽっかり空いていた。この間に解散・選挙があるのではと思われていた。広島サミットの後、自民党の支持率は上がっていたが、日本維新の会も統一地方選挙などで議席を伸ばすなど人気が高かった。そのため、岸田政権は『もう少し後の方がいいのでは』と判断。そしていざ秋になり、維新の支持率が下がったにもかかわらず解散できなかったのかもしれない」

　相次ぐ政務官・副大臣の “辞任ドミノ”の影響については「影響はある。事前のスキャンダルの予想は難しく、岸田政権は相当追い込まれている」と述べた。"
国内,スピード違反への秘密兵器は一斗缶、スプレー塗装で「ダミーオービス」に変身…材料費は１万個で実物１個分,https://news.yahoo.co.jp/articles/cf581227cd5ddb1decd4fd53bc268ccf1972e440,北海道警は１４日朝、速度違反の自動取締装置「オービス」のダミーを初めて運用した。使用済みの一斗缶を再利用した手作りで、見た目は実物そっくり。道警は速度抑止の「秘密兵器」として活用する考えだ。
国内,ジャニーズ性加害「当事者の会」所属の男性、大阪の山中で死亡,https://news.yahoo.co.jp/articles/650a206abb8e521700618573c8dc807a203bc306,"旧ジャニーズ事務所（現SMILE―UP.）の創業者、故ジャニー喜多川氏の性加害問題をめぐり、被害を訴える「ジャニーズ性加害問題当事者の会」に所属していた40代の男性が大阪府箕面市で亡くなっていたことが捜査関係者らへの取材でわかった。府警は自殺とみている。【写真】芸能人ら対象に心の相談窓口開設　ハラスメント・中傷…悩み多き現実捜査関係者らによると、大阪市内に住んでいた男性は10月中旬、箕面市の山中で見つかり、死亡が確認された。近くには遺書のようなメモがあり、府警は現場の状況から自殺とみているという。

　男性は一部メディアで性被害を告発。その後、SNSなどで「金が欲しいんだろう」「話をうのみにするのは危険」などという投稿があり、誹謗（ひぼう）中傷を受けていたという。

　同様の誹謗中傷をめぐっては、当事者の会の発起人ら複数が警察に被害届を提出するなどしている。

■◆悩みの相談先

【SNS相談】

〈NPO法人ライフリンク「生きづらびっと」〉

LINE　@yorisoi-chat

チャット　https://yorisoi-chat.jp/

（月・水・金曜の午前11時～午後10時半、火・木・日曜の午後5時～同10時半、土曜の午前11時～午後4時半）

〈NPO法人東京メンタルヘルス・スクエア「こころのほっとチャット」〉

LINE/Facebook　@kokorohotchat

チャット　https://www.npo-tms.or.jp/public/kokoro_hotchat/

（毎日の正午～午後3時50分、午後5時～同8時50分、午後9時～同11時50分、月曜午前4時～同6時50分など）

〈NPO法人あなたのいばしょ〉

チャット　https://talkme.jp/

（24時間対応）

〈NPO法人BONDプロジェクト〉

※10代、20代の女性のための相談を実施。LINE　@bondproject

（月・水・木・金・土曜の午前10時～午後10時）

メール　hear@bondproject.jp

（24時間受け付け）

【電話相談】

〈#いのちSOS〉0120・061・338

（日、月、火、金、土曜は午前0時～翌午前0時、水・木曜は午前6時～翌午前0時）

〈いのちの電話〉

0570・783・556

（毎日の午前10時～午後10時）

0120・783・556

（毎日の午後4時～同9時）

〈チャイルドライン〉

※18歳までの子どものための電話

0120・99・7777

（毎日の午後4時～同9時）

チャット相談　https://childline.or.jp/chat

（実施日はサイトに掲載、午後4時～同9時）

※2023年10月4日現在"
国内,政治家女子48党が「みんなでつくる党」に党名変更　略称「みんつく」　総務省が受理,https://news.yahoo.co.jp/articles/c549568b6a4facd646c98bd2474fce53e47068f2,"「政治家女子48党」は党名を「みんなでつくる党」に変更しました。

　総務省は14日、「政治家女子48党」から「みんなでつくる党」への党名変更の届け出を受理しました。

　この党は2019年の参議院選挙で「NHKから国民を守る党」として国政政党になり、党名変更を繰り返してきました。

　大津綾香党首は、今月6日の記者会見で「党名をころころ変えたり、奇抜な政見放送など政治をおもちゃにしていた」と振り返りつつ、「政治に真摯に向き合うためにまず党名から変更する選択肢を取った」と説明しています。

　略称は「みんつく」になるということです。"
国内,5歳男の子は症状重く“透析治療”など…焼肉店で食事した子供含む5人から『O157』検出 店を営業禁止に,https://news.yahoo.co.jp/articles/d02da4c1ae30f4e907f8052b6f32ef606d890171,"岐阜市の焼き肉店「京城苑」で食事をした5歳の男の子から「O157」が検出されました。症状は重く、入院して透析治療などを受けています。【動画で見る】5歳男の子は症状重く“透析治療”など…焼肉店で食事した子供含む5人から『O157』検出 店を営業禁止に岐阜市によりますと、男の子(5)は10月22日、焼き肉店「京城苑」で家族などと焼き肉やナムルを食べました。

　4日後、腹痛や下痢などを発症して10月29日に入院。男の子の便からは腸管出血性大腸菌・O157が検出され、腎臓の機能も低下し、11月2日から透析などの治療を受けています。

「京城苑」では、8歳と10歳を含む4人からもO157が検出され、岐阜市保健所は11月6日付けで店を営業禁止処分としています。"
