category,title,url,content
国内,“糸引きマフィン”が突然の閉業…返金対応のSNS削除で大混乱　保健所が異例の指導,https://news.yahoo.co.jp/articles/c6302bf1b15ff0b4edd35431103811a60f928831,食中毒を引き起こした疑いがあるマフィンを販売した東京都内の店が、商品回収の情報を公開するSNSを突然閉鎖しました。対応の不適切さから、保健所が指導する事態となっています。【画像】「ひと口食べただけで吐き気…」「グニャという感触で…」“糸引きマフィン”が突然閉業
国内,【速報】横浜のイベント会場で40代女性刺され重傷　「Kアリーナ横浜」山下智久さんなどがライブ,https://news.yahoo.co.jp/articles/552cf6ca8d49768051124de1a0fb84b0f9cac868,"横浜市西区のみなとみらいにあるイベント会場で、女性が何者かに刺され重傷となっている。

23日午後5時45分ごろ、みなとみらいにある「Kアリーナ横浜」の会場のスタッフから「40代の女性が何者かに刺された」と消防に通報があった。消防によると、40代の女性は重傷だという。

Kアリーナは2023年9月にオープンしたばかりで、22日と23日の2日間にわたり「MTV VMAJ 2023」の音楽イベントが行われていて、23日は、午後2時から5時まで山下智久さんなどがライブを行っていた。"
国内,パレードに公務員を無償動員　吉村氏「ファンの顔見て批判できるか」,https://news.yahoo.co.jp/articles/cad70b990f965b738b19295995d087cabf81be04,"プロ野球の阪神タイガースとオリックス・バファローズのリーグ優勝を祝うパレードが23日、大阪・御堂筋と神戸市で行われた。大阪会場では、おそろいのジャンパーを着て懸命に来場者の対応にあたる大阪府と大阪市の職員の姿が見られた。【写真】御堂筋を優勝パレードする阪神の選手たち。沿道には人、人、人、人、大勢が詰めかけた。大阪では午前にオリックス、午後に阪神、神戸では午前に阪神、午後にオリックスがそれぞれパレード。実行委員会によると両会場で計約96万人のファンが集まり、パレードバスに乗った選手たちに声援を送った。

　一方、パレードを巡る大阪府と大阪市の対応には批判がつきまとった。

　23日の大阪・御堂筋付近。「ここから先は進めません」「ここで立ち止まらないでください」。背中に阪神、オリックス両チームのロゴが入った白色ジャンパーを着た府市の職員約2500人が、ボランティアで来場者の誘導などにあたっていた。

　経済団体や兵庫県などと実行委員会を構成する府市は10月、現地で来場者の誘導などを担う要員として、職員を対象に計約3千人のボランティアを募集。ただ、休日勤務の手当も交通費の支給もない。市では部署ごとに必要な職員数の目安まで示していた。

　兵庫県と神戸市も同様に職員の動員を行ったが、公務として扱い、代休の取得も促しており、府市とは異なる対応だった。府市の労働組合は、吉村洋文知事と横山英幸市長に代休や交通費などを求める文書を提出。社会福祉法人「大阪ボランティア協会」も「（今回の活動は）ボランティア活動ではない」「職務と位置づけることが妥当」と文書で要望した。吉村知事は「あくまでも任意」と主張したが、職員からは「上司からボランティアを呼びかけられたら断りづらい」と不満の声が上がっていた。

　また、開催経費に充てるため実行委はクラウドファンディング（CF）で寄付を募っている。しかし、府が教員や職員にCFの周知を求める文書を出していたことも判明。教職員組合は「黙示の強制が働く恐れが排除できない」として、撤回を求める事態となった。

　府市は寄付の呼びかけを続けているが、23日午後3時時点で目標金額5億円に対して集まったのは約9700万円。結局、経済団体が4億円余りの寄付を集めた。

　パレードでは、実行委の名称に「2025年大阪・関西万博500日前！」と題したことも「スポーツの政治利用」と批判された経緯がある。

　斎藤元彦・兵庫県知事は22日の会見で、CFが不調だったことについて「少し後で振り返って反省すべきところは反省しなければいけない」と述べた。これに対し、吉村知事は23日、記者団に「多くの職員は盛り上げたいと思ってボランティアをしている。CFは大成功で反省すべきところは何もない。（批判する人は）ファンや選手の顔を見て批判を続けられるのかなと思う」と語った。（原田達矢、鈴木春香）"
国内,「ご清祥のことお慶び…」マフィン食中毒騒動「おわび文」でまた物議 「ケンカ売ってる」「印象悪すぎ」,https://news.yahoo.co.jp/articles/f3c1154bcbfb158f52185236fd64788c78576e17,"東京のイベントで販売されたマフィンによる食中毒騒動で、販売した都内の店が２２日までにホームページを更新し、同店の閉業を発表した。だがその文章が物議を醸している。◆「ケンカ売ってる」…マフィン食中毒騒動「おわび文」【写真】「お詫びとご案内」と題した文章で「拝啓　時下いよいよご清祥のこととお慶び申し上げます。平素は格別のご高配を賜り、厚く御礼申し上げます」と書き出し、改めて客や関係者に謝罪。食品衛生に対する知識、理解、対策などが不十分だったと省みた。

　また食中毒の原因については「正確な原因は未だ判明しておりません」とし「本件事故発生以来、当店は閉業しており、営業再開の予定はございません」と閉業を公表。同店のにせのホームページが作られているとも被害を訴えた。

　ネット上で注目を集めたのが、冒頭のあいさつ文。「清祥」とは「相手が健康で幸せに暮らしていることを喜ぶ」あいさつの言葉で「健やかでなにより」といった意味を表している。今回、マフィンを食べて腹痛などを訴え健康に被害が生じた客が多数発生したため、「健康被害出しといてご清祥慶ばれても」「ケンカ売ってると思われても仕方ない」「弁護士ついての文章なら酷すぎ」「何ひとつ相応しい言葉がつかえてない」「印象悪すぎて二次クレームになる」と不適切な使用ではとの指摘が相次いだ。

　同店は今月１１、１２日に開かれていた「デザインフェスタ」に出店。販売したマフィンを食べた客が腹痛などの体調不良を訴え、１６日、厚労省から重篤な危険被害が生じる危険性が最も高い「ＣＬＡＳＳ　Ｉ」と認定された。対象商品の回収法を当初、生ものが送れないレターパックで返送指示するなどし、混乱や非難を招き、炎上状態となった。"
国内,直前までライブイベント…山下智久さんら出演　Kアリーナ横浜で女性刺され重傷,https://news.yahoo.co.jp/articles/a7c148ebd3c085195264a5a937413dbe018b8f56,"23日夕方、横浜市のライブ会場「Kアリーナ横浜」で女性が何者かに刺される事件がありました。女性は病院に搬送されましたが、重傷だということです。

消防によりますと、23日午後5時40分ごろ、神奈川県横浜市にあるKアリーナ横浜で「40代の女性が何者かに刺されたようだ」とスタッフから119番通報がありました。

女性は病院に搬送されましたが重傷とみられています。

「Kアリーナ横浜」はJR横浜駅近くのみなとみらい地区にことし7月に完成し、9月29日にオープンした、ライブ会場です。公式ホームページなどによりますと、22日から優れたミュージックビデオを表彰する「MTVビデオ・ミュージックアワード・ジャパン」のイベントが開催されていて、23日は午後2時から午後5時まで歌手で俳優の山下智久さんなどが出演するライブが行われていました。

警察は事件の経緯を詳しく捜査しています。"
国内,虎オリ御堂筋パレードのボランティア職員着用のスタッフジャンパー＆帽子がメルカリ出品…７７００円で売れる,https://news.yahoo.co.jp/articles/8121606f88c6b82f406b39ce4d5e2208f4d55000,"大阪の御堂筋で２３日に行われたプロ野球・阪神とオリックスの優勝記念パレードでは、大阪府・市の職員約２５００人がボランティアで警備や案内役を務めた。【写真】優勝パレード、計１００万人のファンが大熱狂！同日に行われた兵庫県神戸市でのＶパレードは、県や市の職員が公務として出勤扱いだったが、大阪府・市は志願のボランティア。会場との往復の交通費も自腹だ。

　ある女性の市職員は、午前８時３０分から午後４時の拘束だったという。仕事は希望申し込み制ではなく、あらかじめ決められており、女性職員はパレードを間近で見られる場所の担当ではなかったが「仕方ないですね」と話していた。

　参加した職員は、着用したスタッフ専用のキャップとジャンパーが“特典”でもらえる。ともに両球団のリーグＶロゴマークがプリントされた“レアもの”で、オークションやフリマアプリへの出品の禁止通達は職場ではなかったというが、複数の男性職員が「社会通念上、やってはならないこと」と公務員のあるべき姿勢を示した。

　それでも午後５時ごろには、スタッフジャンパーと帽子が「メルカリ」上で複数の出品が確認され、セットで７７００円で売れたケースもあった。"
国内,白菜とウインナーさえあれば「メインおかず」ができる。キユーピーの簡単レシピが「絶対うまい」と話題,https://news.yahoo.co.jp/articles/24c83d4c253a961674e1a67bbcef340519494abd,「白菜とウインナーがあればできる『メインおかず』」。キユーピー公式（@kewpie_official）がXで11月21日に公開したレシピが、簡単で美味しそう……！【画像集】白菜とウインナーさえあればできる「メインおかず」がこれだ
国内,放火か ショッピングモールの複数のフロアで火事 神奈川・川崎市,https://news.yahoo.co.jp/articles/d274f9780e1425606057292639283344760803a4,"神奈川県・川崎市のショッピングモールの複数のフロアで火が出る火事がありました。警察は放火事件とみて調べています。【映像】現場の様子22日午後6時ごろ、川崎市高津区の「マルイファミリー溝口」から「8階の催し広場で古着が燃えた」と119番通報がありました。警察などによりますと、8階の火事とほぼ同時に、5階と7階でも火が出て商品が燃えたということです。建物や共用部への燃え広がりはなく、けが人はいませんでした。

　今のところ、不審な人物の目撃情報は入ってきていませんが、警察は放火事件とみて防犯カメラの映像を分析するなど捜査しています。（ANNニュース）"
国内,池田大作氏の創価学会葬で「みんな涙涙」「先生は100歳まで生きると…」　鈴木エイト氏に聞く学会の今後…政界への影響は,https://news.yahoo.co.jp/articles/a6b878e47a3773519e6a8f253901db52760b7be0,11月15日に95歳で亡くなった創価学会の池田大作名誉会長。創価学会の会員による葬儀が23日午後、メディアに非公開の形で営まれた。【画像】 前方モニターに池田氏の写真…葬儀の様子。参列した学会員を取材
国内,参政党から離党勧告の武田邦彦氏が反論「どういう状態かはそのまま言わないといけない」党切り崩しも否定,https://news.yahoo.co.jp/articles/2281ef8d4c9e97560016c52ed47fee849ae56e72,"参政党が党外部アドバイザーの武田邦彦氏（８０）にアドバイザー辞任と党籍抹消を勧告したことについて、同党代表の神谷宗幣参院議員（４６）が２３日までに、同党の公式ＹｏｕＴｕｂｅチャンネルで経緯を説明。武田氏もＹｏｕＴｕｂｅ上で反論し「僕と赤尾（由美）さん、吉野（敏明）先生がこの１年間で離れるということは、どういうことがあったか推察してもらいたい」と、党の支柱となっていた〝ゴレンジャー〟が雲散霧消したことを訴えた。【写真】参政党ポーズを決める神谷宗幣氏神谷氏ら党のボードメンバー（役員）は２２日、都内の党本部で行った定例会見で、武田氏が「神谷が４億円使い込んでいる」などと事実と異なる情報の発信や日本保守党の動画番組に出演して党を批判したと説明。中部地方の政治団体との連携を提案し、支部や党員に「団体の代表を参政党の共同代表にする」などと自身の構想をあたかも決定事項のように伝え、党に混乱を招いたとした。

　会見で「説明をすると２、３０分かかってしまう。３０分ほどの説明をアップするので、理解いただけると思う」としていた神谷氏は、２２日にＹｏｕＴｕｂｅで詳しい経緯を語った。「Ｇ党のＫ氏」「Ｈ氏が新党を立ち上げ」などと具体名こそ出さなかったが、武田氏が地域政党・減税日本代表で名古屋市長の河村たかし氏（７５）を参政党共同代表にさせようとしたことを暗に示した。

　神谷氏は「Ｋ氏を参政党に入れて運営の一端を担われてしまうと、参政党の形が大きく崩れてしまう。新しくできる党と合流だというような形に持って行かれてと、参政党を創り上げてきたものが壊れてしまう。何としてでも止めないとと覚悟を決めた」と話し、百田尚樹氏（６７）の日本保守党旗揚げとからんだ党の分断、切り崩し工作だとした。

　アドバイザー辞任と党籍抹消勧告を受けた武田氏は２２日、ＹｏｕＴｕｂｅで「僕には連絡来てないですけどね。事前に連絡ないんですかね」と反論。神谷氏と武田氏、松田学氏（６６）、赤尾由美氏（５８）、吉野敏明氏（５６）の〝ゴレンジャー〟が６月２３日に国会内で会談した際、神谷氏から武田氏らをボードメンバーにするという結論に達しながらも、２時間後に神谷氏の秘書から「会議で決めたものは、ないことにしてくれ」旨の連絡があったことを明かした。

　武田氏は「会議で決めたものをなしにしてくれって…組織ではありえない。２時間後に違う話になる。そういう人と話し合いますか。どうにもならないんですよ。話したことが無視されたり、コロッと変わっちゃう。何回繰り返して騙されれば、話を信じていいんですかね」などと異を唱えた。

　切り崩し工作だという指摘には「参政党と減税日本が協力することはできないかという話はあった。１回話し合わなきゃいけない、という時に結局（参政党の幹部は）約束した場所に来なかった。全然違う形で進んだのに突如ああいうことを言われるとね、いくらなんでもひどい。河村さんにも失礼」と語気を強めた。

　国政政党としての責任を強調した武田氏は「国民に厳粛な信託を受けた我々ですから、必ず参政党がどういう状態かはそのまま言わないといけない。事実のレベルがあまりに低い。国会議員を出している党として、税金ももらっているんですよ。悪いですよ、国民に」と批判。「僕が見間違った。国民に、僕たちが間違った参政党を言ってしまったことに反省。ひどい人には近づかないということですね」と支持者にわびた。

（よろず～ニュース・杉田 康人）"
