category,title,url,content
国内,「頭蓋骨が開いてた。もう死ぬんだなと」クマ被害者を独自取材　頭は30針以上の怪我、耳たぶを噛みちぎられ、あと5mmで失明の恐れも…被害者が語った「恐怖の瞬間」,https://news.yahoo.co.jp/articles/e76e5ad5c2f73a97bc6089c5860897e7dfdbde9c,クマの被害が全国各地でとまらない。クマと遭遇したら、どんなことが起こるのか。被害者に襲撃時のリアルな様子を聞いた。【映像】「頭は30針以上」クマ被害 発生直後の写真
国内,江川紹子さん、羽生結弦さん離婚発表の『モヤモヤ3つ』を考察　「苦しめているのは、誰のどういう行為なのか」,https://news.yahoo.co.jp/articles/818dbd9bf7992bd4c561e22d43b7de8e36249096,"ジャーナリストの江川紹子さんが２０日、投稿サイトの「ｎｏｔｅ」を新規投稿。フィギュアスケート男子で五輪２連覇を達成した羽生結弦さんの離婚発表を巡るすっきりしない点を「モヤモヤ３つ」と題して考察した。

　最初の「誰が、何をしたのか」については「羽生さんのメッセージによれば、『様々なメディア媒体』による『誹謗中傷やストーカー行為』と『許可のない取材や報道』が問題なのだという」と記した。

　「メディア媒体」との表現を使っていることには「もっぱらテレビや週刊誌などの取材を問題視するなら、『マスコミ』『マスメディア』と言っただろう。わざわざ、こういう表現をしたのは、むしろＹｏｕＴｕｂｅを含むＳＮＳでの発信を問題にしたかったのかもしれない。いずれにしろ、はっきりしない」と推察した。

　さらに「また、『誹謗中傷やストーカー行為』と『許可のない取材や報道』を並列させているのも、状況を分かりにくくさせている。『ストーカー行為』はともかく、『誹謗中傷』と『取材や報道』とは相当に乖離がある。羽生さんを苦しめているのは、誰のどういう行為なのだろうか」とおもんぱかった。その上で「行き過ぎた『加害』をしたメディアについては、その名称を具体的行為とともに明らかにした方がよいのではないか」と私見を交えた。

　このほか残りの２点について「取材・報道に『許可』は必要か」「プロの力を借りよう」を掲げ、それぞれ持論を展開。「羽生さんの場合は、結婚の事実は伝えたいが、妻となった女性については一切触れてほしくなかったのだろう。ただ、これだけのスターだ。国民栄誉賞も受賞しており、ただの一私人とは言えない」などとつづった。"
国内,スピン寸前も“超高速カウンター”で回避 世界最速のヤリスを駆る日本人が神業「滑ってた滑ってた」「あぶね」危機一髪の瞬間,https://news.yahoo.co.jp/articles/981cd495ea91504eb161f8a6fff15c7f4bda94b7,"愛知県と岐阜県で開催されたラリージャパンの最終日は、各マシンが勝負をかけてタイムアタックを敢行するなか、出だしのステージでヒヤリとするシーンも。危機一髪の場面で日本人ラリードライバーが瞬時に回避したひと幕があった。【映像】暴れるマシンを立て直した超高速カウンターの瞬間4日目となった『フォーラムエイト・ラリージャパン2023』。SS17からSS22まで計6つのステージで全行程を終えてフィナーレとなる。SS17は、愛知県豊田市内に設置された『旭高原SS』。旭高原元気村の牧場とそれに連なる林道を駆け抜けるターマック（一般道）のコースだ。この日のファーストステージということで、セッションは朝7時にスタートしたが、路面は夜露が残り、ウェット気味。沿道には前日に降った雪もちらほら見られる。そんななか、林道エリアで右コーナーからゲート下を通り抜ける際に、落ち葉を踏んだのか、あやうくスピンしそうになるマシンが数台見られた。

　期待の日本人ドライバー勝田貴元選手（30）もそのひとりで、他のマシンと同様、路面に足を取られ、GRヤリスのリアを大きく流してしまう。そのままスピンしてしまえば、ゲートの左側に車体をヒットして取り返しのつかないことに……と思いきや、瞬間的にカウンターを当ててドリフトしながら、見事なマシンコントロールを見せて緊急回避した。

　これに視聴者からは「滑ってた滑ってた」「あぶね」など心配と驚きのコメントがあがっている。最終的にこのSS17では全体2位、トヨタ勢では1位のタイムを叩き出すなど、今回ラリージャパントップカテゴリーで唯一の日本人ドライバーとなる勝田選手が、その実力を見せつけることとなっている。

（ABEMA『ラリージャパン2023 デイリーハイライト』／(C)WRC）"
国内,大麻グミ、食べた会社員は「酒を一気に飲んだ感覚」で翌日まで不快感…あすにも規制薬物に指定へ,https://news.yahoo.co.jp/articles/fd75d93a1fb721d6d9183b851112856c22f90cdf,グミを食べて体調不良を訴える人が相次いだ問題で、厚生労働省は２０日、違法な大麻成分と似た合成化合物「ＨＨＣＨ（ヘキサヒドロカンナビヘキソール）」を規制薬物に指定することを決めた。２２日にも指定し、来月２日から所持や使用を禁止する方針だ。規制強化のたびに新たな類似化合物が登場する「いたちごっこ」が続いており、対応の難しさが浮き彫りとなっている。（西原寛人、尾藤泰平）【図解】若者に広がる大麻汚染、摘発者が増加
国内,新入社員、歓迎会をまさかの全員欠席...課長ブチギレ　会社の飲み会なぜ揉める？「奢られマナー」巡り議論も,https://news.yahoo.co.jp/articles/5943abfedc88518206824f2f410f7384b5b42ded,"忘年会や新年会の計画が出てくる季節。久々にリアルの飲み会を開こうという話が出ている職場もあるのではないでしょうか。ところが飲み会について、X（Twitter）では「好きではない」と表明する声が多く見られます。これらの投稿からは、職場での親交の深め方やコミュニケーションの取り方について考えさせられるものがあります。

　ツイートまとめサービスのTogetter（トゥギャッター）が解説する「3分くらいで分かる週刊X（Twitter）トレンド【J-CAST出張版】」、今回は「会社の飲み会」について掘り下げます。

■若手社員は「上司との飲み会、ありがたいと思ってない」

　あるXユーザーが投稿した、若手への苦言がきっかけで、上司との飲み会を嫌う理由が見えてくる反応が集まったことがあります。

　その投稿は「老害意見かもしれないけど」と前置きしつつ「若い方は飲み会で年上の方におごってもらったら翌日の朝一番で対面でお礼言いに行ったほうがいいと思います」というもの。さらに「挨拶はしたほうがコミュニケーションが円滑にいくかも、と思って呟きました」と述べています。

「老害意見かもしれないけど若い方は飲み会で年上におごってもらったら翌日お礼を言いに行った方がいい、最近の20代は何も言わない」様々な年代からの見解  - Togetter

　この話は上司におごってもらった翌朝に再度挨拶に行くべきかという議論が起点でしたが、根底には飲み会を嫌う気持ちがあるようです。「（若手は）飲み会をありがたいと思っていない」「若い人は（飲み会に）行ってあげてるという感覚が強いので」という声や、「上司が後輩に『昨日は飲みに付き合ってくれてありがとうね』という発想がなぜ出ないのか不思議」など、上司の態度に疑問を呈する声もあがっていました。

　また「なぜそこまで飲み会を憎むのかわからない」というXユーザーの投稿をきっかけに「飲み会が嫌いな理由」を述べた投稿が集まったことがありました。

Xでは「飲み会に親を殺された人」がいっぱい可視化されてるけどなぜそこまで飲み会を憎むのかよくわからない - Togetter

　発端になった投稿への反論として「行きたくもないのに数時間拘束されるのが嫌」「懇親目的ならランチでもいいのでは」という意見のほか、飲み会について擁護する人たちに「逆になぜ『呑まなきゃあかんの？』（という問い）には答えられんのよね。素面じゃダメな理由が全く出てこない」という手厳しい指摘も。さらに「飲まない人にとっては飲む人に合わせた会費を徴収されるのは嫌だろうし、酒の匂いや飲み会の雰囲気が嫌とかもあるんじゃないの？」と、飲み会を嫌う人の心情を汲みとった投稿もありました。"
国内,出番だぞ！小泉進次郎総理説…地獄の岸田政権、支持率21%で岸田オロシ開始！なぜかフランスでも人気の政界プリンス,https://news.yahoo.co.jp/articles/bef6ebd189990c34045f1964164c1de6a0055607,"時事通信の11月の世論調査によると、岸田内閣の支持率は前月比5．0ポイント減の21．3％となり、12年の自民党政権復帰後の最低を記録した。年内の解散もなくなったことで、そろそろ自民党内には「岸田おろし」が始まってもおかしくなさそうな気配だ。

　しかし、次の総理は誰なのか。9月13日、14日に日本経済新聞社とテレビ東京が実施した緊急世論調査では、「次の自民党総裁にふさわしい人」は小泉進次郎元環境相が16%で首位に立ったという。東京電力福島第1原発の処理水の海洋放出後、その安全性を自らサーフィンすることでアピールしたことが国民に好感を持って受け止められたためだろうか。

　フランス哲学者の福田肇氏によれば、「意外かもしれないが、実は小泉進次郎氏はフランスでも人気がある」というーー。"
国内,男に覚醒剤を買わせ…“私人逮捕系”YouTuberまた逮捕　「ガッツch」で“痴漢撲滅”も　“ない事件”をでっち上げか,https://news.yahoo.co.jp/articles/1e306e2364f72b595b96e8fb13f2990ba7de514b,"いわゆる“私人逮捕系”のYouTuberがまたも逮捕された。
男は逮捕前、「私人逮捕を世に広めたのは自分だ」と語っていた。【画像】覚醒剤取締法違反の疑いで逮捕された「ガッツch」中島蓮容疑者"
国内,「肉の味を覚えてしまったヒグマ」の脅威　牛６６頭を襲ったＯＳＯ１８は「人間が生み出した」　対策班リーダーが警告、背景にエゾシカ問題,https://news.yahoo.co.jp/articles/59323a8dab1000076078424f17a97f86a3ccd861,北海道東部で２０１９年夏以降、放牧中の牛６６頭が相次いで襲われた。“犯人”は「ＯＳＯ１８（オソじゅうはち）」の通称で呼ばれたヒグマ。ヒグマの主なエサは草木の根や木の実だが、オソは肉の味を覚えてしまったようだ。次なる被害を防ごうと、北海道庁や地元の役場などが「特別対策班」を結成し、捕獲を目指した。だが「忍者」と呼ぶ人も出るほど警戒心が強く、作戦は失敗を重ねた。クマ駆除に「殺すな」と抗議
国内,生きたまま遺棄の可能性…ひき逃げされた男性が山林に遺棄された未解決事件 発生から12年で情報提供呼びかけ,https://news.yahoo.co.jp/articles/ccf42c83ef6a5a0159316c8f23bf7bcdeec3c2d6,"三重県松阪市で12年前、ひき逃げされた男性が山林に遺棄された未解決事件で20日、遺族らが情報提供を呼びかけました。【動画で見る】生きたまま遺棄の可能性…ひき逃げされた男性が山林に遺棄された未解決事件 発生から12年で情報提供呼びかけ当時32歳だった一瀬敦さんは、2011年11月20日、伊勢中川駅からの帰宅途中に車にひき逃げされ、20km以上離れた松阪市内の山林に遺棄されたとみられています。

　最後の足取りが確認された伊勢中川駅で20日、一瀬さんの兄弟と警察官がチラシを配り情報提供を呼び掛けました。

兄・一瀬稔さん(46)：
「犯人への気持ちとか、事件解決への気持ちは変わらない。事件解決の糸口になるかもしれないので、情報提供をよろしくお願いします」

　三重県警などは、一瀬さんが「生きたまま遺棄された可能性がある」として、時効が20年の保護責任者遺棄致死罪で捜査を続けていて、情報提供を呼び掛けています。"
国内,「朝ごはん食べに行くコーデがこちら」3歳娘のインパクト大な服装に「魔女がおる!!」「いい帽子持ってんな」と反響,https://news.yahoo.co.jp/articles/81a291b7553fbce87225e5e71ea1c2a128d1d368,"3歳の子どもの朝ごはんを食べに行く際のコーデがインパクト大で、SNSで話題となっている。【映像】3歳娘の朝食コーデ注目を集めているのは、おなつさん（@lemonnoosake）がX（＝旧Twitter）に「3歳、吉野家に朝ごはん食べに行くコーデがこちら」というコメントとともに投稿した写真。その装いは、可愛らしい服装に大きめの魔女の帽子といった、一見するとハロウィンのコスプレにも見えるコーデとなっていた。

　この写真を見た人からは、「魔女がおる!!」「彼女の中ではハロウィンは続いている」「トリックオア牛丼ですね！」「いい帽子持ってんな」「かわいいし、店内がほっこりしますね！」といった様々な反響が寄せられている。

　『ABEMAヒルズ』は投稿者を取材。コーデについて「（母である）私は特に何もしておらず、自然に写真のようなコーデになっていて、いつの間にか帽子を外していました」と教えてくれた。

　また、「娘は吉野家の牛すき鍋膳が大好きで、私のを取り分けてあげています。ご飯や牛肉はあまり食べず。麺だけ全部娘に持っていかれます」と微笑ましい娘とのエピソードも明かしている。（『ABEMAヒルズ』より）"
