category,title,url,content
国内,「死ね」「バカ」　551蓬莱社員死亡、カスハラとして遺族提訴,https://news.yahoo.co.jp/articles/d89b70c019fc341c75c313d3c558cb7dfc08b3bf,"豚まんで有名な「551蓬萊」（大阪市）の社員だった男性（当時26歳）が自殺したのは、客から理不尽なクレームを受けるカスタマーハラスメント（カスハラ）や長時間労働が原因だとして、男性の母親が、労災と認めなかった国の決定の取り消しを求めて提訴した。22日に大阪地裁で第1回口頭弁論があり、国側は請求棄却を求めた。【図解】死亡した551蓬莱社員が受けたとされるカスハラ訴状によると、男性は2015年3月に入社後、通信販売の電話受付業務を担当。チルド商品の注文やクレームの電話に対応し、客から「死ね」「バカ」などと罵声を浴びせられることもあった。17年10月にうつ病と診断されて休職し、18年6月に自殺した。遺族は労災申請したが、大阪中央労働基準監督署は21年3月、「心理的負荷は強くなかった」として労災と認めなかった。

　会社の業務日報には、男性が受けたとされるクレームの内容が記されていた。それによると、注文者から「届け先の電話番号が分からない」と電話があり、「何かあったら注文者に連絡する」と伝えたところ、「昼間は電話なんて出られない」と怒られ、「回りくどい説明しやがってボケ。上の者出せ」とまくし立てられる▽配送先が決まっていないが購入したいという客から問い合わせがあり、システム上は対応できないと答えると、「もう購入するなって言いたいんですか」と激怒され、一方的に電話を切られる――といった出来事があったという。

　遺族側は、人格を否定するようなカスハラに加え、多い時で月100時間程度の残業によってうつ病を発症して自殺に至ったと主張している。また遺族側によると、職場の電話機は当時、通話内容を録音できず、かかってきた電話の番号を表示する「ナンバーディスプレー機能」もなかったという。男性は母親に「（客から電話の）録音を聞き直せって言われても『録音がない』と説明するとまた怒られるからしんどい」と話していたといい、遺族側は「迷惑行為から従業員を守る設備がなかった」と会社の対応を批判する。

　母親は代理人弁護士を通じ「息子はとても大切な存在でした。国にはきちんと精査して労災だったと認めてほしいです。息子だけではなく、今後似た環境に置かれた人たちの命を守ることにもつながればいいと思っています」とのコメントを出した。会社側は取材に「コメントを差し控える」としている。

　◇カスハラで労災、22年度に6人

　流通やサービス業などの産業別労働組合「UAゼンセン」が2020年に実施したアンケート（回答数2万6927件）によると、カスタマーハラスメントについて56・7％が「過去2年以内に被害に遭った」と回答した。最も印象に残った行為は、暴言39・3％▽同じ内容のクレームを繰り返す17・1％▽威嚇・脅迫15・0％――で、対応については「謝り続けた」が44・4％と最も多かった。

　厚生労働省によると、顧客や取引先からのクレームが原因で精神障害を発症したと労災認定された人は22年度に6人おり、うち2人は自殺していた。厚労省も対策に動き、22年には企業向けの対策マニュアルを作成。さらに23年9月、精神障害の労災認定基準にカスハラを新たな類型に追加した。具体例として、①客から治療を要する程度の暴行を受けた②人格や人間性を否定するような言動を執拗（しつよう）に受けた――などを挙げている。【鈴木拓也】"
国内,一番キレてる先輩の動きがガチでヤバい「こんな激しいの見たことない！」 キレッキレの“超人的ダンス”がSNS上で話題,https://news.yahoo.co.jp/articles/95a2c09b85c19d11132d03ec431096cc0fe8b960,ジョージアの伝統舞踊をおさめた“超人的ダンスパフォーマンス”が、SNS上で話題となっている。【映像】超人的すぎるジョージアの伝統ダンス
国内,「全部、虚無」ファミリーの歴史刻んだ石原慎太郎邸が解体　番記者が見た素顔と死生観「我が骨は海に散らせ」,https://news.yahoo.co.jp/articles/d7714f01da747b7ef821904cc2eaab916f2c826b,2022年2月1日に亡くなった石原慎太郎元東京都知事。その石原氏が暮らした東京・田園調布の自宅が今、解体されている。【画像】解体中の旧石原慎太郎邸を見る作家として、国会議員として、都知事として、日本社会に大きな足跡を残した石原氏。筆者が石原氏と初めて会ったのがこの家だった。中の様子は今でも鮮明に覚えている。
国内,衝撃映像！ 車を運転してたら“日本離れした出来事”に遭遇　岡山で撮影された不思議な光景がネット上で話題に,https://news.yahoo.co.jp/articles/72606f03b0e7c761551314bc3a39c3adcb57188b,最近ではSNSや動画共有サイトなどが広く普及したことで、世界中の様々な物珍しい光景を目にする機会が増えているが、今回ご紹介する動画は、なんと日本で撮影されたという、“車道を堂々と歩く8頭の牛たち”の姿。【映像】車道を堂々と歩く牛たち
国内,白菜とウインナーさえあれば「メインおかず」ができる。キユーピーの簡単レシピが「絶対うまい」と話題,https://news.yahoo.co.jp/articles/24c83d4c253a961674e1a67bbcef340519494abd,「白菜とウインナーがあればできる『メインおかず』」。キユーピー公式（@kewpie_official）がXで11月21日に公開したレシピが、簡単で美味しそう……！【画像集】白菜とウインナーさえあればできる「メインおかず」がこれだ
国内,渡辺明九段に聞く　自分は自分のやり方で,https://news.yahoo.co.jp/articles/1a8c4df962a5111120de766b9d886350b7915956,"10月11日、第71期王座戦五番勝負第４局に勝ち、空前の大記録を達成した藤井聡太竜王・名人。11月4日に発売された、将棋世界Special『八冠 藤井聡太―全冠制覇で突入する将棋界新時代』（発行＝日本将棋連盟、販売＝マイナビ出版）では、この大きな節目にあたって渡辺明九段が何を思うのかを大いに語っていただきました。八冠を達成した王座戦の内容から、AIを利用した研究スタイルの変化、そして今後の将棋界についてなど、そのテーマは多岐にわたります。ここではその内容の一部を、インタビュアーの感想を交えてご紹介いたします。

■AIによって、個性は失われるのか？

――AIの研究によって序盤の精度は上がると思うのですが、中終盤での指し手の正確性を上げるにはどういう勉強をすればいいんでしょうか。  

渡辺「具体的には実戦だったり課題局面を考えてみたり、進行中の将棋を見ながら読んでみたり、ということになるんでしょうけど、こうすれば上がる、というような正解はないと思います。  

あと、中終盤の指し手の正確性が全員に必要とは限らないですよ。例えば中終盤の正確性はやや劣るものの、それを補って余りあるような何かがあればプロとしてやっていくことはできます。野球でいえば足が速ければ代走として出場できますし、守備が上手ければ守備固めのときに必要とされますよね。  

結局、自分の長所がどこにあるかということを俯瞰して見極めて、それを磨いていくことが大切だということです。トップを取ろうと思ったら全ての能力を高くする必要があって、それが藤井さんみたいな人なわけですけど、みんなが同じ能力を同じレベルで手に入れようとするより、それぞれの長所を生かしていったほうが個性が出て面白いじゃないですか。だからもし僕が将棋の指導をすることがあったら、まずはあなたの長所はなんですかと探して、わかったらその長所を伸ばしていこう、という感じでやっていくと思います」


棋士みんなが同じ方向で頑張るのではなくて、それぞれが自分の長所を見極めて伸ばしていく。終盤だけがめっちゃ強いとか、ある戦型においてすごく詳しいとか。そういうことですね。  

AI研究が全盛になって、プロ棋士は角換わりや相掛かりの研究合戦に巻き込まれて窮屈な未来になっていくのかなと思っていたので、渡辺先生から「個性があったほうが面白い」という言葉を聞いて、安心しました。  

振り飛車のスペシャリストの菅井先生や、「村田システム」の村田顕先生のように、いろんな棋士がそれぞれの長所を武器に戦っている将棋界はいいなと思いました。ちなみに永瀬先生の長所は「圧倒的な量をこなせる性格」とのことです。これも他の人にはない個性ですね。

■最先端の研究スタイルとは？

将棋年鑑の藤井聡太竜王・名人インタビューで、藤井先生は「特定の相手や特定の対局のために研究していない。自分の中で日々定跡作成をしている。その都度作戦を立てている方より自分のほうがラクなはず」というお話をしていました。  

――藤井竜王・名人は、特定の対局のために研究しておらず、日々自分の中で定跡の更新を続けている。ということをおっしゃっていました。こちらについて渡辺先生のご意見をお聞きしたいです。  

渡辺「そのスタイルは主流になりつつあると思います。永瀬さんや伊藤さんもそうですし、若手の研究熱心なグループではそのスタイルの人は増えていると思います」         

・・・なんと！藤井スタイルは藤井先生独自のものではなく、むしろ現在主流になりつつあるとは。驚きました。いろんな先生の話を聞かないとわからないものですね。"
国内,中学校で教育実習中の大学生にセクハラ 指導役の31歳女性教師が停職処分 手や脚触り複数回性的行為も求める,https://news.yahoo.co.jp/articles/5e24c5c771da54f14284029a970e60a4d18d5b78,"岐阜県内の中学校に勤務する31歳の女性教師が教育実習生にセクハラし、懲戒処分を受けました。【動画で見る】中学校で教育実習中の大学生にセクハラ 指導役の31歳女性教師が停職処分 手や脚触り複数回性的行為も求める岐阜県教育委員会によりますと、県内の中学校の女性教師(31)は2023年6月、飲酒をともなった懇親会で、教育実習中だった大学生の手や脚をさわったほか、複数回にわたり性的行為を求める言葉をかけていました。

　女性教師は大学生の指導役で、セクハラ行為について「仲良くなりたかった」と話しているということです。

　県教委は大学生の性別を明らかにせず、女性教師を停職4カ月の処分としています。"
国内,「ご清祥のことお慶び…」マフィン食中毒騒動「おわび文」でまた物議 「ケンカ売ってる」「印象悪すぎ」,https://news.yahoo.co.jp/articles/f3c1154bcbfb158f52185236fd64788c78576e17,"東京のイベントで販売されたマフィンによる食中毒騒動で、販売した都内の店が２２日までにホームページを更新し、同店の閉業を発表した。だがその文章が物議を醸している。◆「ケンカ売ってる」…マフィン食中毒騒動「おわび文」【写真】「お詫びとご案内」と題した文章で「拝啓　時下いよいよご清祥のこととお慶び申し上げます。平素は格別のご高配を賜り、厚く御礼申し上げます」と書き出し、改めて客や関係者に謝罪。食品衛生に対する知識、理解、対策などが不十分だったと省みた。

　また食中毒の原因については「正確な原因は未だ判明しておりません」とし「本件事故発生以来、当店は閉業しており、営業再開の予定はございません」と閉業を公表。同店のにせのホームページが作られているとも被害を訴えた。

　ネット上で注目を集めたのが、冒頭のあいさつ文。「清祥」とは「相手が健康で幸せに暮らしていることを喜ぶ」あいさつの言葉で「健やかでなにより」といった意味を表している。今回、マフィンを食べて腹痛などを訴え健康に被害が生じた客が多数発生したため、「健康被害出しといてご清祥慶ばれても」「ケンカ売ってると思われても仕方ない」「弁護士ついての文章なら酷すぎ」「何ひとつ相応しい言葉がつかえてない」「印象悪すぎて二次クレームになる」と不適切な使用ではとの指摘が相次いだ。

　同店は今月１１、１２日に開かれていた「デザインフェスタ」に出店。販売したマフィンを食べた客が腹痛などの体調不良を訴え、１６日、厚労省から重篤な危険被害が生じる危険性が最も高い「ＣＬＡＳＳ　Ｉ」と認定された。対象商品の回収法を当初、生ものが送れないレターパックで返送指示するなどし、混乱や非難を招き、炎上状態となった。"
国内,静岡・園児バス熱中症死「約束果たして」　遺族、廃園求め署名活動,https://news.yahoo.co.jp/articles/2d3aba41fff2308c5deb52695ab65c6a4169441d,"静岡県牧之原市の認定こども園「川崎幼稚園」で２０２２年９月、園児が送迎バスに取り残されて熱中症で死亡した事件で、亡くなった河本千奈ちゃんの遺族が、同園の廃園や運営法人の交代を求めてインターネットで署名活動を行っている。運営法人の榛原学園は遺族に対して、「廃園する」と約束したが、今年度も新入園児を入学させており、遺族との約束を反故（ほご）にしている状況が続いている。【丘絢太】【写真まとめ】亡くなる2日前、笑顔で写真に写る河本千奈ちゃん千奈ちゃんの父親（３９）によると、署名は今年９月下旬から集め始めた。「園としての道義的責任を負い、（廃園の）約束を果たすべき」と始めた理由を説明する。ネットを通じて集まった賛同の署名は２２日時点で、６０００人以上になっている。父親は同園が運営を継続することに「保育業界の全体の質の低下につながってしまう」と話す。

　同園が地域の子どもの受け皿を担っている側面から、市に対しても、廃園でこども園に通えなくなった子どもを他の園で受け入れてもらうように強く求めている。

　一方で、榛原学園の増田多朗理事長は９月上旬に報道陣の代表取材に対し、「入園希望者がいる限り続ける」と釈明した。これに対して、父親は「幼い一人の命がうばわれている。すぐに辞めて、新しい法人に変わるべき」と語っている。"
国内,2週間天気　週末にかけて強い寒気流入　日本海側は雪や雨で荒天,https://news.yahoo.co.jp/articles/b1de5bcd107d06355cbb290954fa8b0b1d313bb4,この先一週間は、天気も気温も大きく変化しそうです。あす24日は冬型の気圧配置になり、上空に強い寒気が流れ込むでしょう。25日にかけて、日本海側は雪や雨で荒天のおそれ。またこの週末にかけて、気温がグッと低くなりそうです。師走のスタートも日本海側は雪や雨、太平洋側は晴れの天気となるでしょう。
